t_ns_pi,enc_t_ms_pico,BL,FL,FR,BR,ax,ay,az,gx,gy,gz
5299326878674,92942,8243,9679,12337,10394,0.17956512451171874,-0.040701428222656245,11.674127294921874,0.0019658269552042945,-0.0006428407359444673,-0.001867235837152717
5299346238583,92962,8243,9679,12337,10394,0.20350714111328125,-0.047884033203124995,11.59990704345703,0.0019658269552042945,-0.002508078104488023,-0.0009346171528809358
5299366228190,92982,8243,9679,12337,10394,0.11731588134765625,0.0383072265625,11.585541833496093,-3.2641653949515986e-05,-0.0005096094953342088,-0.00013522970921941296
5299385986503,93002,8243,9679,12337,10394,0.143652099609375,0.0383072265625,11.698069311523437,0.0010332082709325167,0.0012223966325990918,-0.0013343108747116972
5299406011665,93022,8243,9679,12337,10394,0.20829554443359374,0.01915361328125,11.662156286621093,0.004630451767409376,-0.0007760719765547187,-0.0009346171528809358
5299426184344,93042,8243,9679,12337,10394,0.2561795776367187,-0.00718260498046875,11.688492504882811,0.003431370601917092,0.00015654670771705903,-0.0012010796341014457
5299446441763,93062,8243,9679,12337,10394,0.21787235107421873,-0.016759411621093748,11.58075343017578,-0.0009652603382212938,-0.001841921901436755,-0.005198016852409067
5299466398592,93082,8243,9679,12337,10394,0.18435352783203124,-0.0526724365234375,11.611878051757811,-0.0018978790224930785,-0.004506546713641837,-0.0014675421153219556
5299486472050,93102,8243,9679,12337,10394,0.24181436767578124,0.023942016601562498,11.700463513183593,-0.003896347631646889,-0.00424008423242133,0.0029290888248164337
5299506910412,93122,8243,9679,12337,10394,0.2154781494140625,-0.023942016601562498,11.652579479980469,-0.0009652603382212938,-0.002508078104488023,-0.0027998545214244913
5299527139220,93142,8243,9679,12337,10394,0.22505495605468748,-0.00718260498046875,11.686098303222655,-0.0012317228194418037,-0.0021083843826572614,-0.0005349234310501744
5299547089383,93162,8243,9679,12337,10394,0.21068974609375,-0.023942016601562498,11.77228956298828,0.0008999770303222618,-0.0030410030669290426,0.002129701381154911
5299567100082,93182,8243,9679,12337,10394,0.22744915771484372,-0.023942016601562498,11.650185278320311,0.0008999770303222618,0.0022882465574811245,-0.0020004670777629685
5299587260613,93202,8243,9679,12337,10394,0.19871873779296872,-0.00239420166015625,11.693280908203125,0.0014329019927632816,-0.003573928029370059,-0.00040169219043991594
5299606530263,93222,8243,9679,12337,10394,0.13646949462890623,-0.031124621582031248,11.595118640136718,-0.0010984915788315522,0.00042300918893756895,0.0007973889750523683
5299626311946,93242,8243,9679,12337,10394,0.18435352783203124,0.01915361328125,11.729193933105469,-0.0005655666163905324,-0.00010991577350344742,-0.0022669295589834854
5299646048555,93262,8243,9679,12337,10394,0.1867477294921875,0.016759411621093748,11.631031665039062,0.0006335145491017553,-0.0019751531420470064,0.001596776418713891
5299666189068,93282,8243,9679,12337,10394,0.28012159423828126,-0.04548983154296875,11.731588134765625,-0.0012317228194418037,-0.003573928029370059,0.0006641577344421098
5299687110388,93302,8243,9679,12337,10394,0.18914193115234373,-0.01915361328125,11.662156286621093,-0.0009652603382212938,-0.004506546713641837,-0.0034660107244757696
5299706737999,93322,8243,9679,12337,10394,0.17956512451171874,-0.00718260498046875,11.671733093261718,-0.0013649540600520586,-0.0021083843826572614,0.0009306202156626198
5299726472719,93342,8243,9679,12337,10394,0.20350714111328125,-0.01915361328125,11.643002673339844,-0.0002991041351700259,0.00015654670771705903,0.002129701381154911
5299746462066,93362,8243,9679,12337,10394,0.18914193115234373,-0.02154781494140625,11.755530151367187,-3.2641653949515986e-05,0.0010891653919888403,0.0010638514562728782
5299766852855,93382,8243,9679,12337,10394,0.16759411621093748,0.00718260498046875,11.654973681640625,0.0006335145491017553,0.0018885528356503596,-0.0031995482432552597
5299786745055,93402,8243,9679,12337,10394,0.22744915771484372,-0.011971008300781249,11.647791076660155,-0.00043233537578028086,0.00015654670771705903,0.0014635451781036396
5299807184954,93422,8243,9679,12337,10394,0.20829554443359374,0.00718260498046875,11.616666455078125,0.0001005895866607355,-0.0022416156232675163,-0.0008013859122706843
5299826667417,93442,8243,9679,12337,10394,0.2561795776367187,-0.02633621826171875,11.640608471679688,0.00436398928618887,-0.003573928029370059,0.0010638514562728782
5299846817763,93462,8243,9679,12337,10394,0.20829554443359374,-0.009576806640625,11.705251916503906,-0.0016314165412725685,0.00015654670771705903,-0.002400160799593737
5299865988692,93482,8243,9679,12337,10394,0.1867477294921875,0.00718260498046875,11.647791076660155,-0.00043233537578028086,-0.0023748468638777713,-0.001867235837152717
5299885865985,93502,8243,9679,12337,10394,0.24899697265624998,0.0143652099609375,11.626243261718749,0.0005002833084914969,-0.001841921901436755,-0.0008013859122706843
5299906396754,93522,8243,9679,12337,10394,0.21068974609375,0.00239420166015625,11.590330236816406,-0.00203111026310333,-0.003307465548149549,-0.00213369831837322
5299926617673,93542,8243,9679,12337,10394,0.19632453613281248,0.0143652099609375,11.705251916503906,-0.0005655666163905324,-0.002907771826318784,-0.0022669295589834854
5299946509633,93562,8243,9679,12337,10394,0.18914193115234373,-0.009576806640625,11.659762084960937,0.00023382082727099393,-0.002907771826318784,-0.0037324732056962726
5299966680349,93582,8244,9681,12338,10397,1.2617442749023438,0.24181436767578124,12.107477795410155,0.019952044437588606,-0.04594146254343087,-0.0009346171528809358
5299986687474,93602,8261,9700,12358,10416,3.7205893798828122,0.2609679809570312,11.906364855957031,0.0059627641735119224,-0.052469793333333334,0.02357993111940583
5300006709210,93622,8290,9735,12396,10446,1.89620771484375,-0.7493851196289062,11.250353601074218,-0.012689609511923664,0.03093296328868577,-0.0009346171528809358
5300026602021,93642,8334,9781,12446,10490,1.2832920898437499,0.2657563842773437,12.627019555664061,0.010092932632429798,-0.03794758810681563,-0.017055597266721692
5300046553943,93662,8388,9838,12503,10544,1.24498486328125,0.13168109130859373,11.93270107421875,-0.008426209812395526,-0.026090007692503008,0.03437166160883642
5300066716123,93682,8452,9902,12566,10606,0.8475473876953125,-0.4477157104492187,11.386823095703125,-0.008292978571785275,0.00495287136968621,-0.022118384409911353
5300086771229,93702,8522,9973,12635,10676,1.1635820068359375,0.06943184814453125,11.396399902343749,0.0068953828577837,0.032798200657229326,-0.005864173055460345
5300106792891,93722,8598,10049,12710,10749,0.4429273071289062,-0.5410895751953124,11.597512841796874,0.01075908883548107,0.0014888591138195982,-0.016655903544890924
5300126308113,93742,8679,10130,12790,10828,0.7445967163085937,0.5530605834960938,11.367669482421874,0.015821875978670727,-0.028354938782877332,-0.013591585010855077
5300145964742,93762,8764,10217,12875,10910,0.928950244140625,-0.3232172241210937,11.604695446777344,0.002765214398865821,-0.007837327728898193,-0.010527266476819237
5300166029237,93782,8852,10307,12964,10994,0.3687070556640625,0.201112939453125,12.052411157226562,0.02168405056552191,0.023738476295732044,-0.0037324732056962726
5300186485284,93802,8942,10401,13056,11082,1.0223241088867188,-0.565031591796875,12.090718383789062,0.014223101091347678,-0.018895520699549282,-0.035041814749106
5300206008728,93822,9037,10497,13149,11172,0.5961562133789062,0.040701428222656245,11.094730493164063,0.02541452530260903,0.0351963629882139,-0.007462947942783391
5300226726828,93842,9133,10594,13244,11265,0.8690952026367187,-0.39983167724609375,12.208034265136718,0.005563070451681158,0.03386405058211136,-0.07700965554133607
5300246404734,93862,9232,10694,13340,11361,-0.3758896606445312,-0.5770026000976562,11.724405529785155,0.00849415774510675,0.018675689152542387,-0.05942313178078252
5300266725153,93882,9333,10795,13440,11460,0.1771709228515625,0.7206546997070312,11.640608471679688,0.016754494662942508,-0.062062442657271635,-0.0034660107244757696
5300286538817,93902,9437,10898,13542,11560,0.7278373046875,-0.40462008056640625,11.319785449218749,0.009826470151209292,-0.02702262637677479,-0.040637526854736684
5300306683256,93922,9541,11002,13646,11661,0.28730419921875,0.13168109130859373,12.15536182861328,0.020218506918809116,-0.017163514571615978,-0.0286467151998138
5300326655159,93942,9647,11107,13750,11760,0.15322890625,0.4213794921875,11.803414184570311,0.011558476279142594,0.04891918077107008,0.006259869840072787
5300346648451,93962,9753,11212,13855,11862,0.34715924072265625,-0.0718260498046875,10.977414611816405,0.036472718273260124,0.07116879795298253,-0.05236187602843904
5300366810500,93982,9859,11318,13962,11964,0.5099649536132812,0.09816226806640624,11.741164941406248,0.010492626354260562,-0.020494295586872335,-0.0017340045965424655
5300386424166,94002,9966,11425,14068,12068,0.3447650390625,0.17956512451171874,11.853692419433592,-0.0006987978570007908,0.032398506935398565,0.0022629326217651624
5300406812677,94022,10073,11534,14176,12174,0.0526724365234375,0.5027823486328125,12.172121240234373,0.03940380556668571,0.016543989302778322,-0.01678913478550119
5300426747932,94042,10180,11643,14282,12279,0.19871873779296872,-0.3399766357421875,11.089942089843749,0.00716184533900421,0.054248430395480246,-0.007329716702173139
5300446736021,94062,10287,11752,14390,12384,0.36391865234375,0.6607996582031249,12.966996191406249,0.0026319831582555693,0.03532959422882416,-0.005331248093019325
5300467110939,94082,10395,11862,14498,12489,0.19632453613281248,0.5698199951171875,11.125855114746093,-0.0032301914285956176,-0.05699965551408198,-0.023317465575403644
5300486604106,94102,10506,11974,14608,12594,-0.277727392578125,-0.7876923461914062,11.496956372070311,-0.06718118692151762,0.006151952535178494,-0.06808316242044904
5300506336733,94122,10617,12084,14718,12702,0.30885201416015623,0.33518823242187495,11.686098303222655,-0.08530063564451218,-0.013033346112698106,-0.03610766467398804
5300526437913,94142,10729,12193,14826,12808,0.4213794921875,-0.10773907470703124,11.271901416015623,-0.02441395868562603,0.01334643952813222,0.030374724390528792
5300546009876,94162,10840,12302,14934,12912,-0.2537853759765625,-0.9217676391601562,11.346121667480467,0.02541452530260903,0.024937557461224332,-0.07367887452607971
5300566256110,94182,10950,12411,15042,13020,0.4836287353515625,0.5865794067382812,11.61906065673828,-0.008959134774836546,-0.007704096488287935,0.0013303139374933812
5300586184106,94202,11060,12522,15150,13127,-0.239420166015625,-0.44532150878906246,12.143390820312499,-0.023348108760744,0.060110604982331436,-0.035441508470936765
5300606350156,94222,11169,12634,15258,13235,0.28730419921875,-0.21308394775390624,12.057199560546874,0.0008999770303222618,0.04092530633445483,-0.044767695313654564
5300626743963,94242,11277,12748,15368,13342,0.33758243408203126,-0.08140285644531249,12.368445776367187,0.02168405056552191,-0.03541619453522081,-0.041703376779618724
5300646653237,94262,11386,12862,15476,13448,0.49799394531249996,0.16519991455078123,11.14022032470703,-0.010024984699718579,0.03453020678516264,-0.04570031399792634
5300666576307,94282,11495,12975,15584,13556,0.062249243164062495,0.8762778076171874,12.07874737548828,-0.013622228196195445,0.01334643952813222,-0.06501884388641319
5300686680431,94302,11604,13088,15694,13663,-0.565031591796875,-0.28730419921875,12.148179223632813,-0.004162810112867395,-0.03275156972301571,-0.04516738903548532
5300706623298,94322,11715,13201,15804,13771,0.18435352783203124,0.23223756103515625,11.298237634277344,0.027546225152373094,-0.03088633235447216,-0.054360344637592865
5300726640201,94342,11826,13313,15914,13879,0.7709329345703124,0.10295067138671875,11.413159313964844,0.014223101091347678,0.016677220543388577,-0.044767695313654564
5300746796251,94362,11938,13424,16020,13987,0.21308394775390624,-0.6943184814453125,11.535263598632811,0.00822769526388624,0.058378598854398125,-0.07994074283476166
5300766801913,94382,12050,13536,16129,14092,0.5817910034179687,0.04548983154296875,12.181698046874999,0.01622156970050149,-0.06565968615374848,-0.0190540658758755
5300787527735,94402,12162,13649,16238,14199,-0.0526724365234375,-0.5410895751953124,11.722011328125,-0.0018978790224930785,-0.02808847630165683,-0.032776883658731694
5300806749275,94422,12274,13763,16346,14303,-0.17238251953125,0.2657563842773437,11.154585534667968,-0.008825903534226295,-0.0272890888579953,-0.05902343805895175
5300826378385,94442,12386,13879,16456,14410,0.6344634399414062,0.47644613037109373,11.415553515625,-0.01588715928656977,0.020141232799255185,-0.060622212946274796
5300845990144,94462,12497,13994,16566,14514,0.258573779296875,0.04548983154296875,12.236764685058594,0.028878537558475637,-0.015697970924903184,-0.025715627906388212
5300866701429,94482,12609,14109,16676,14621,-0.5913678100585937,-0.36631285400390623,12.071564770507813,0.05419247327442393,-0.09363824668190188,-0.019320528357096016
5300886759146,94502,12721,14224,16788,14728,-0.4165910888671875,0.3016694091796875,11.286266625976562,0.017287419625383525,-0.027822013820436312,-0.09566202922677167
5300906557977,94522,12832,14337,16899,14836,0.9576806640625,0.1197100830078125,11.645396875,-0.007893284849954513,0.0319988132135678,0.005327251155801009
5300926194458,94542,12942,14448,17008,14942,0.507570751953125,0.55545478515625,11.475408557128906,-0.005361891278359687,0.10127905833089998,-0.019187297116485758
5300946050677,94562,13051,14558,17116,15047,0.05746083984375,-0.12449848632812499,11.664550488281249,0.005030145489240138,0.010282120994096375,-0.01106019143926025
5300966283522,94582,13161,14668,17225,15152,-0.16759411621093748,-0.2442085693359375,11.463437548828125,0.01875296327209632,-0.05766581171713325,0.004261401230918976
5300986319165,94602,13270,14778,17334,15260,0.5722141967773438,-0.4381389038085937,11.975796704101562,0.0374053369575319,-0.015964433406123694,-0.018387909672824228
5301006289735,94622,13380,14888,17444,15365,0.6177040283203125,0.5339069702148437,10.828974108886719,0.04886322365001376,0.014412289453014255,0.004661094952749738
5301026235528,94642,13489,14997,17552,15472,0.8834604125976562,-0.46686932373046874,12.337321154785155,0.032875474776783264,0.01041535223470663,-0.040104601892295665
5301046615705,94662,13598,15105,17662,15579,-0.18435352783203124,0.29448680419921874,11.750741748046874,0.0036978330831375986,-0.05180363713028206,-0.03637412715520854
5301066597553,94682,13708,15216,17772,15684,0.1292868896484375,0.20350714111328125,11.755530151367187,-0.013622228196195445,-0.10576228957743498,0.005194019915190758
5301086772658,94702,13821,15329,17882,15792,0.07422025146484375,-0.19871873779296872,11.405976708984374,-0.012822840752533916,-0.03275156972301571,-0.017455290988552453
5301106742450,94722,13933,15443,17992,15898,0.7134720947265625,-0.03591302490234375,11.092336291503905,0.05099492349977783,0.014811983174845018,-0.05835728185590048
5301126740538,94742,14043,15557,18100,16007,0.5027823486328125,0.5482721801757812,11.994950317382811,0.04406689898804461,0.07370019152457737,-0.02744763403432151
5301146754997,94762,14155,15671,18207,16115,-0.2537853759765625,0.4261678955078125,12.059593762207031,0.0012996707521530232,0.04012591889079331,-0.07274625584180794
5301166814751,94782,14267,15785,18316,16222,0.36152445068359373,-0.1292868896484375,11.750741748046874,0.001832595714594043,-0.0057056278791341244,-0.03877228948619312
5301187246280,94802,14380,15900,18426,16330,0.21068974609375,0.48123453369140623,12.780248461914061,0.033275168498614026,-0.03328449468545673,-0.03850582700497262
5301207826844,94822,14492,16015,18536,16436,0.1005564697265625,-0.09337386474609374,10.809820495605468,0.009826470151209292,0.02040769528047569,-0.04050429561412642
5301226888237,94842,14602,16129,18646,16543,0.3806780639648437,-0.15083470458984374,10.474632263183594,-0.0009652603382212938,0.0479865620867983,-0.04703262640402888
5301246742235,94862,14714,16243,18756,16650,0.5602431884765625,0.6727706665039062,12.785036865234375,-0.02761150846027213,-0.011034877503544292,-0.04410153911060329
5301266660712,94882,14826,16358,18866,16758,-0.26815058593749996,0.39983167724609375,11.719617126464843,-0.017885627895723576,-0.08764284085444042,-0.07208009963875667
5301286729133,94902,14939,16471,18979,16865,-0.34237083740234375,-0.24660277099609373,11.018116040039061,-0.03160844567857976,-0.020893989308703103,-0.03144457125262914
5301306548705,94922,15054,16584,19090,16974,1.0917559570312498,0.26815058593749996,10.893617553710937,-0.028810589625764414,0.037994219041029245,-0.013191891289024323
5301326300129,94942,15166,16695,19200,17080,0.4429273071289062,0.17956512451171874,11.975796704101562,-0.05372483161988194,0.0494521057335111,-0.0029330857620347497
5301346780268,94962,15277,16808,19310,17188,-0.09337386474609374,-0.04548983154296875,11.65736788330078,-0.0016314165412725685,0.0025547090387016344,-0.010793728958039747
5301365812699,94982,15387,16922,19420,17296,-0.3280056274414062,-0.411802685546875,11.3389390625,0.016621263422332253,-0.036482044460102836,-0.034242427305444474
5301386356393,95002,15498,17037,19531,17404,0.40222587890625,0.0,11.690886706542969,0.015955107219280985,-0.01929521442138005,-0.017455290988552453
5301406547183,95022,15610,17151,19641,17512,0.33039982910156246,-0.0047884033203125,11.226411584472656,0.011025551316701578,0.07290080408091583,-0.04050429561412642
5301426784325,95042,15720,17264,19750,17621,0.5099649536132812,-0.3112462158203125,11.398794104003905,-0.02401426496379527,0.026936026070378146,-0.04836493881013142
5301446712766,95062,15830,17376,19858,17729,0.4740519287109375,0.6296750366210937,13.026851232910156,-0.033073989325292555,-0.007704096488287935,-0.03144457125262914
5301466760353,95082,15941,17489,19968,17833,-0.3902548706054687,-0.040701428222656245,11.781866369628906,0.003431370601917092,-0.01982813938382107,-0.026381784109439484
5301486815923,95102,16054,17603,20078,17940,0.00718260498046875,-0.6655880615234374,11.207257971191405,0.017287419625383525,0.007484264941281037,-0.03437565854605474
5301506832659,95122,16164,17717,20190,18048,1.2952630981445312,0.0047884033203125,11.226411584472656,0.033008706017393516,-0.0017086906608264965,-0.041303683057787956
5301526788285,95142,16275,17830,20298,18156,0.25139117431640623,0.04548983154296875,11.805808386230469,0.010092932632429798,0.0270692573109884,-0.048631401291351926
5301546747058,95162,16387,17943,20408,18260,0.0383072265625,-0.6392518432617187,11.384428894042967,-0.007760053609344262,-0.06312829258215366,-0.057291431931018454
5301566623814,95182,16500,18057,20518,18368,0.28490999755859375,0.086191259765625,11.631031665039062,0.011558476279142594,-0.05233656209272307,-0.024250084259675418
5301586506145,95202,16614,18171,20629,18475,0.3327940307617187,-0.296881005859375,10.381258398437499,-0.019484402783046622,-0.0027745405857085327,-0.09366356061761785
5301606194939,95222,16727,18287,20739,18582,0.7996633544921875,0.040701428222656245,12.418724011230468,0.009426776429378527,0.09288549017245396,-0.022118384409911353
5301626064159,95242,16839,18403,20848,18688,-0.8643067993164062,-0.22266075439453123,12.543222497558594,0.06138696026737765,0.037727756559808735,-0.03291011489934193
5301646013377,95262,16951,18519,20958,18796,0.2825157958984375,-0.7254431030273437,11.927912670898436,-0.011623759587041625,-0.11655402006686559,-0.08407091129367955
5301666388721,95282,17066,18634,21071,18904,0.8571241943359375,-0.04548983154296875,12.579135522460938,0.02035173815941937,-0.03901343803169767,-0.024250084259675418
5301686222922,95302,17179,18748,21184,19009,-0.7015010864257812,0.07900865478515624,10.817003100585938,0.004497220526799125,0.02906772592014221,-0.034775352267885494
5301706197788,95322,17291,18861,21294,19118,0.28490999755859375,0.8738836059570312,11.540052001953125,0.013423713647686153,0.08862209047292582,-0.008928491589496192
5301726311190,95342,17402,18973,21404,19226,0.6057330200195312,0.011971008300781249,12.837709301757812,-0.005095428797139173,-0.00530593415730336,-0.02318423433479338
5301746186817,95362,17512,19084,21514,19332,-0.45010991210937495,0.14604630126953125,11.513715783691406,0.0016993644739837846,-0.09603640901288645,-0.04157014553900846
5301766227719,95382,17623,19197,21626,19440,0.11013327636718749,-0.38307226562499996,10.900800158691405,-0.014688078121077478,-0.025157389008231234,-0.007196485461562888
5301786719914,95402,17734,19309,21736,19547,0.9696516723632812,0.08140285644531249,10.915165368652342,0.046065367597198426,0.01561137061850654,-0.018387909672824228
5301806645762,95422,17845,19420,21846,19654,0.833182177734375,-0.30885201416015623,12.229582080078124,0.04619859883780868,0.010815045956537392,-0.04503415779487507
5301826677035,95442,17955,19531,21956,19760,-0.16280571289062498,-0.38786066894531246,12.00213292236328,0.0469979862814702,0.038660375244080517,-0.07367887452607971
5301846717142,95462,18066,19643,22068,19868,-0.36631285400390623,1.0103531005859374,11.33175645751953,-0.023214877520133747,-0.15825539837787517,-0.02451654674089592
5301866777007,95482,18180,19756,22180,19977,0.009576806640625,0.43574470214843747,12.181698046874999,0.0022322894364248044,-0.04274391276878478,0.026111324691000658
5301887328424,95502,18294,19868,22290,20086,1.6328455322265625,-0.48123453369140623,11.875240234375,0.028612075077255127,0.08902178419475659,-0.08900046719625895
5301906631833,95522,18406,19978,22400,20195,0.0143652099609375,0.4165910888671875,11.195286962890624,-0.028810589625764414,0.1247277566783047,-0.014257741213906348
5301926319499,95542,18516,20090,22510,20301,-0.5267243652343749,-0.373495458984375,12.741941235351561,-0.017485934173892808,-0.03435034461033877,-0.01212604136414229
5301946057330,95562,18626,20202,22621,20408,-0.39743747558593745,-0.19632453613281248,11.482591162109374,-0.014954540602297981,-0.07871634773355339,-0.060622212946274796
5301966061048,95582,18736,20315,22732,20516,0.11252747802734374,0.1149216796875,11.106701501464842,-0.015620696805349252,0.046387787199475256,-0.032776883658731694
5301986303319,95602,18846,20426,22842,20622,0.3854664672851562,1.0127473022460938,10.881646545410156,0.012491094963414376,0.08982117163841812,-0.021452228206860074
5302006297426,95622,18953,20538,22951,20729,0.5913678100585937,-0.17238251953125,11.690886706542969,-0.012023453308872393,0.0381274502816395,0.002129701381154911
5302026754473,95642,19060,20649,23060,20835,-0.086191259765625,-0.5291185668945312,12.559981909179687,0.00876062022632726,0.0110815084377579,-0.07208009963875667
5302046641358,95662,19170,20761,23170,20942,0.05985504150390625,0.40940848388671874,11.382034692382812,-0.0346727642126156,-0.07072247329693816,-0.047965245088300655
5302066426449,95682,19281,20874,23282,21050,0.2705447875976562,0.19871873779296872,11.449072338867186,-0.02401426496379527,-0.04154483160329249,0.010922963261431683
5302086364427,95702,19394,20986,23393,21158,0.4644751220703125,-0.1292868896484375,12.658144177246093,-0.025879502332338825,0.033331125619670346,0.002662626343595924
5302106268034,95722,19509,21096,23503,21266,0.23702596435546874,0.21068974609375,11.652579479980469,-0.030009670791256705,0.05558074280158279,-0.007329716702173139
5302126263993,95742,19623,21207,23613,21372,-0.11731588134765625,0.5889736083984375,11.643002673339844,0.00436398928618887,-0.015831202165513442,-0.03610766467398804
5302146781373,95762,19736,21320,23722,21480,0.5865794067382812,-0.3687070556640625,12.222399475097655,0.021417588084301404,-0.0548679556643179,0.004394632471529228
5302166698332,95782,19847,21435,23833,21589,-0.4572925170898437,-0.5003881469726562,11.494562170410155,0.0068953828577837,0.009615964791045104,-0.015323591138788388
5302186954437,95802,19958,21551,23944,21697,0.2705447875976562,0.8690952026367187,12.23197628173828,-0.007227128646903242,0.08395899705156692,-0.008395566627055172
5302206880248,95822,20069,21667,24054,21806,0.9265560424804687,-0.48123453369140623,10.460267053222656,0.0001005895866607355,0.02826833847648069,-0.052761569750269806
5302226897484,95842,20179,21783,24162,21914,0.35673604736328124,-0.8188169677734375,12.86404552001953,-0.012689609511923664,-0.018895520699549282,-0.08913369843686919
5302246473780,95862,20289,21899,24274,22023,-0.34237083740234375,0.3184288208007812,12.19366905517578,0.03394132470166529,-0.043676531453056555,0.009723882095939395
5302266153464,95882,20401,22015,24386,22131,-0.0430956298828125,-0.4525041137695312,11.535263598632811,-0.025879502332338825,-0.011034877503544292,0.003328782546647195
5302286317199,95902,20514,22131,24496,22240,1.0175357055664063,-0.6296750366210937,12.167332836914062,-0.0010984915788315522,-0.008769946413169968,-0.06528530636763372
5302306122956,95922,20627,22247,24606,22348,0.3232172241210937,0.20829554443359374,11.745953344726562,0.036206255792039614,0.05251642426754695,-0.05156248858477753
5302326295691,95942,20741,22362,24714,22456,-0.143652099609375,-0.1005564697265625,11.176133349609374,-0.033073989325292555,-0.009969027578662259,-0.07008163102960285
5302345985523,95962,20854,22478,24824,22564,-0.0383072265625,0.2561795776367187,11.654973681640625,0.04273458658194207,-0.05540088062675892,0.008791263411667617
5302366584716,95982,20969,22594,24934,22673,0.2705447875976562,-0.8834604125976562,11.291055029296874,-0.016420084249010775,0.0735669602839671,-0.08700199858710511
5302386648156,96002,21082,22711,25044,22782,0.7493851196289062,0.0909796630859375,11.559205615234374,-0.0236145712419645,0.05704628644829558,-0.03570797095215727
5302406739558,96022,21194,22827,25153,22889,-0.09576806640624999,0.028730419921875,12.794613671875,0.06844821601972112,0.014145826971793746,0.0007973889750523683
5302426585296,96042,21306,22943,25263,22996,-0.258573779296875,0.229843359375,11.456254943847656,0.04260135534133182,-0.06952339213144586,-0.046233238960367344
5302447243619,96062,21421,23059,25375,23104,0.4333505004882812,-0.3327940307617187,11.317391247558593,0.0388708806042447,-0.044076225174887323,-0.03450888978666499
5302466652435,96082,21534,23173,25487,23212,0.36391865234375,-0.17238251953125,11.468225952148437,0.04806383620635223,0.0018885528356503596,-0.009328185311326946
5302486849651,96102,21645,23287,25598,23318,0.10295067138671875,0.277727392578125,12.059593762207031,0.010492626354260562,0.02800187599526018,-0.01572328486061915
5302506757629,96122,21755,23401,25708,23426,-0.4860229370117187,-0.6200982299804687,11.89439384765625,0.06325219763592121,-0.07178832322182019,-0.04876463253196218
5302526729551,96142,21867,23516,25818,23534,0.0430956298828125,0.00239420166015625,11.037269653320312,0.02581421902443979,-0.05819873667957426,-0.022118384409911353
5302546751602,96162,21978,23631,25930,23644,0.47165772705078124,0.5913678100585937,10.884040747070312,-0.03520568917505662,-0.010235490059882769,0.0011970826968831297
5302566305028,96182,22087,23745,26038,23747,0.5339069702148437,0.08379705810546874,12.591106530761717,-0.01908470906121586,0.0639743109600288,-0.037972902042531585
5302586721020,96202,22194,23859,26146,23852,0.239420166015625,-0.12689268798828124,10.357316381835936,-0.02494688364806705,0.06077676118538271,-0.04556708275731607
5302606529758,96222,22301,23973,26255,23956,0.5195417602539062,-0.028730419921875,12.66053837890625,0.006495689135952935,-0.07018954833449713,-0.0426359954638905
5302626250960,96242,22409,24087,26366,24064,-0.354341845703125,0.086191259765625,11.765106958007811,-0.008959134774836546,-0.11868571991662964,-0.01998668456014728
5302646008995,96262,22517,24202,26479,24172,-0.14125789794921875,-0.22744915771484372,10.785878479003905,0.022883131731014198,-0.04687408122770266,-0.04143691429839819
5302666221322,96282,22626,24315,26592,24280,-0.08379705810546874,0.38786066894531246,10.254365710449218,-0.01042467842154934,0.061842611110264734,-0.02025314704136779
5302686190855,96302,22736,24427,26702,24388,1.1444283935546875,0.3016694091796875,11.552023010253906,0.0012996707521530232,0.057845673891957106,-0.05049663865989549
5302706636773,96322,22849,24539,26811,24495,-0.507570751953125,0.05746083984375,11.81059678955078,0.03980349928851648,-0.017962902015277508,-0.05835728185590048
5302726633194,96342,22964,24653,26922,24602,-0.0718260498046875,-0.1771709228515625,11.133037719726563,0.035939793310819104,-0.08551114100467636,-0.0034660107244757696
5302746583394,96362,23080,24767,27034,24710,0.7613561279296874,-0.13168109130859373,12.502521069335936,0.007828001542055478,-0.005039471676082857,-0.0818059802033052
5302766636704,96382,23195,24880,27144,24818,0.5219359619140624,0.42377369384765623,10.520122094726561,-0.026012733572949077,0.06583954832857236,-0.0766099618195053
5302787019937,96402,23308,24995,27253,24924,0.42377369384765623,-0.062249243164062495,11.992556115722655,-0.01535423432412875,-0.00010991577350344742,0.005460482396411261
5302806305143,96422,23420,25110,27362,25032,-0.33039982910156246,0.11013327636718749,12.208034265136718,0.012091401241583612,-0.006904709044626412,-0.03743997708009058
5302826800394,96442,23533,25225,27474,25141,0.33518823242187495,0.38307226562499996,11.303026037597656,0.041269042935229275,-0.06312829258215366,-0.03450888978666499
5302846741779,96462,23647,25340,27586,25250,0.6703764648437499,0.3495534423828125,13.014880224609374,-0.03587184537810789,0.030133575845024244,-0.04077075809534692
5302866241613,96482,23761,25453,27699,25358,-0.4908113403320312,-0.1771709228515625,10.599130749511717,-0.06105254985344592,0.0543816616360905,-0.04769878260708015
5302886718678,96502,23874,25566,27812,25466,0.6440402465820312,0.105344873046875,13.290213415527344,-0.026812121016610607,-0.02302568915846716,0.015319594201570069
5302906020736,96522,23987,25681,27922,25576,-0.16998831787109375,-0.16759411621093748,11.982979309082031,-0.029077052106984923,-0.031152794835692676,-0.0635533002397004
5302926703355,96542,24101,25796,28034,25685,0.3112462158203125,-0.8307879760742187,11.717222924804688,0.036472718273260124,0.0032208652417529057,-0.066484387533126
